_id	model.x	model.y	clust_3	lemma	newspaper	country	formality	_cws.model	_ctxt.model	disambiguation
laaiend/adj/de_morgen_20040210_01_99/469	45.63681122	-1.83112797	1	laaiend	de_morgen	Belgium	quality	ook/adv;ben/verb;publiek/noun;enthoesiast/adj;ben/verb	<small>vier jaar namen 9.999 jongeren deel aan de wedstrijd . De inschrijvingen stijgen elk jaar</small> . <u>Ook</u><sup>3.421</sup> het <u>publiek</u><sup>256.994</sup> <u>is</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> ; het <u>is</u><sup>652.426</sup> dan <small>ook is over dit evenement , dat eigenlijk een leuke dag is voor het hele</small>	very
woedend/adj/het_nieuwsblad_19991007_01_22/256	-51.5585175	41.29128569	2	woedend	het_nieuwsblad	Belgium	popular	schoon_familie/noun;ben/verb;begin/adv;juni/noun	<small>Maar de rechtbank achtte dat niet bewezen , en hij kreeg een nog uitgebreider bezoekrecht</small> . Zijn voormalige <u>schoonfamilie</u><sup>3.031</sup> <u>was</u><sup>2501.793</sup> <span class='target'>woedend</span> . <u>Begin</u><sup>5.106</sup> <u>juni</u><sup>4.519</sup> 1992 - <small>- vlak voordat het meisje in de grote vakantie bij haar vader zou verblijven -</small>	furious
woedend/adj/nrc_handelsblad_20010611_20/385	-36.52154221	-3.178812331	3	woedend	nrc_handelsblad	Netherlands	quality	militie/noun;van/prep;ultra_rechts/adj;op/prep;federaal/adj	<small>Een blanke man van in de twintig , gediend in het leger , waarschijnlijk lid</small> <u>van</u><sup>1.792</sup> een <u>ultrarechtse</u><sup>3.018</sup> <u>militie</u><sup>1.427</sup> , <span class='target'>woedend</span> <u>op</u><sup>792.851</sup> de <u>federale</u><sup>6.56</sup> overheid . <small>En inderdaad , ` Waco ' bleek een keerpunt te zijn geweest in het leven</small>	furious
laaiend/adj/volkskrant_20040110_136/326	64.5338427	7.059245839	1	laaiend	volkskrant	Netherlands	quality	ben/verb;enthoesiast/adj;geef/verb	<small>Engeland begint over ' sexy voetbal ' , wordt tegenwoordig keihard uitgelachen . Over Gullit</small> de voetballer <u>was</u><sup>652.426</sup> daarentegen iedereen <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Het verschil <u>gaf</u><sup>1.458</sup> <small>te denken . Onthoud dat Newcastle een soort Rotterdam is . Ik vond Gullit als</small>	very
woedend/adj/volkskrant_20010905_62/43	-18.74955806	3.873014035	3	woedend	volkskrant	Netherlands	quality	doelwit/noun;van/prep;wil/verb;loyalisten/noun;niet/adv	<small>van sektarisch geweld in Noord-Ierland sinds jaren . Gisteren waren voor de tweede achtereenvolgende dag</small> rooms-katholieke meisjes het <u>doelwit</u><sup>5.514</sup> <u>van</u><sup>1.792</sup> <span class='target'>woedende</span> <u>loyalisten</u><sup>5.596</sup> die <u>niet</u><sup>127.364</sup> <u>willen</u><sup>24.848</sup> dat <small>zij door een protestantse enclave naar hun school in Belfast gaan . Aan de hand</small>	furious
laaiend/adj/algemeen_dagblad_20000410_11/237	68.31086672	6.785087841	1	laaiend	algemeen_dagblad	Netherlands	popular	directeur/noun;ben/verb;M./name;Duuren/name;enthoesiast/adj;Organisatie/name;Centrale/name	<small>ouder hoeft niks te doen , maar mag er wel gewoon bij zijn . "</small> <u>Directeur</u><sup>2.481</sup> <u>M.</u><sup>10.561</sup> Mes-van <u>Duuren</u><sup>12.242</sup> <u>is</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Haar <u>Centrale</u><sup>2.192</sup> <u>Organisatie</u><sup>3.629</sup> <small>Kinderopvang Drechtsteden biedt de drukke moderne ouder een totaalpakket . Behalve de genoemde voorbeelden zijn</small>	very
laaiend/adj/parool_19990211_33/540	-60.36897918	17.45862109	2	laaiend	parool	Netherlands	popular	er/adv;ben/verb;na/prep;meer/adv;vuur/noun	<small>helemaal geen flats met twaalf verdiepingen in de Bijlmer . En toen de witte pakken</small> opdoken , <u>was</u><sup>652.426</sup> <u>er</u><sup>9.21</sup> geen <span class='target'>laaiend</span> <u>vuur</u><sup>67.004</sup> <u>meer</u><sup>2.502</sup> . " <u>Na</u><sup>1.591</sup> <small>afloop schudt hij zijn hoofd . Hij is gekrenkt , omdat de hoofdofficier zijn getuigenverklaring</small>	burning
woedend/adj/algemeen_dagblad_20020115_136/48	-31.72859356	16.83911818	2	woedend	algemeen_dagblad	Netherlands	popular	premier/noun;Jospin/name;ben/verb;regering/noun;van/prep;zal/verb	<small>afgelopen weekend bepaald dat de nieuwe ontslagbeperking indruist tegen het vrije ondernemerschap . De linkse</small> <u>regering</u><sup>69.125</sup> <u>van</u><sup>1.792</sup> <u>premier</u><sup>180.081</sup> <u>Jospin</u><sup>30.768</sup> <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> , maar <u>zal</u><sup>46.738</sup> de wet <small>moeten aanpassen . Eind vorig jaar nam het Franse parlement een spraakmakende wet aan die</small>	furious
woedend/adj/volkskrant_19991202_59/82	0.518956549	13.85608196	3	woedend	volkskrant	Netherlands	quality	werkgever/noun;werknemer/noun;overleg/noun;met/prep	<small>betrokken bij de pogingen een compromis te vinden . Vorige week liepen de sociale partners</small> ( <u>werkgevers</u><sup>8.297</sup> en <u>werknemers</u><sup>5.112</sup> ) <span class='target'>woedend</span> weg uit het <u>overleg</u><sup>10.654</sup> <u>met</u><sup>134.896</sup> <small>beide bewindslieden . Volgens hun plan voor een meer klantgerichte uitvoering van de sociale zekerheid</small>	furious
laaiend/adj/volkskrant_20040423_18/243	-10.26571699	-20.99018866	3	laaiend	volkskrant	Netherlands	quality	publicatie/noun;nog/adv;krijg/verb;Seghers/name;voor/prep;ruzie/noun;met/prep	<small>veroorzaakte Greta Seghers in 1992 met haar biografie Het eigenzinnige leven van Angèle Manteau .</small> <u>Seghers</u><sup>4.577</sup> <u>kreeg</u><sup>12.392</sup> <u>nog</u><sup>3.239</sup> <u>voor</u><sup>14.139</sup> <u>publicatie</u><sup>1.278</sup> <span class='target'>laaiende</span> <u>ruzie</u><sup>181.103</sup> <u>met</u><sup>25.387</sup> haar onderwerp , <small>de uitgeefster en ijzeren dame uit de titel . Wat er allemaal voorviel , vertelt</small>	furious
laaiend/adj/parool_20020606_42/742	55.73049567	6.878088055	1	laaiend	parool	Netherlands	popular	Polo/noun;beslist/adj;niet/adv;ben/verb;enthoesiast/adj	<small>en nieuwe Polo en een nieuwe Seat Ibiza zich aandienen ter bespreking . Over de</small> <u>Polo</u><sup>9.011</sup> <u>waren</u><sup>652.426</sup> we <u>beslist</u><sup>2.296</sup> <u>niet</u><sup>6.371</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Om te zien <small>een nauwelijks verkleinde Golf met de aangepaste neus van een VW Lupo , van binnen</small>	very
laaiend/adj/parool_20011019_131/6	55.46563076	3.580315914	1	laaiend	parool	Netherlands	popular	ben/verb;werknemer_organisatie/noun;enthoesiast/adj	<small>Alle werknemersorganisaties waren</small> Alle <u>werknemersorganisaties</u><sup>20.274</sup> <u>waren</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . <small></small>	very
woedend/adj/de_morgen_20000324_01_11/42	9.777599543	10.93077446	3	woedend	de_morgen	Belgium	quality	Vlaamse/name;profit/name;gisteren/adv;social/name;LBC/name;verlaat/verb;noem/verb	<small>arbeidsduurverkorting naar federaal model zijn breekpunt voor LBC De christelijke vakbond heeft het driehoeksoverleg over</small> de <u>Vlaamse</u><sup>1.07</sup> <u>social</u><sup>7.104</sup> <u>profit</u><sup>8.529</sup> <u>gisteren</u><sup>92.819</sup> <span class='target'>woedend</span> <u>verlaten</u><sup>172.566</sup> . De <u>LBC</u><sup>2.852</sup> <u>noemt</u><sup>24.395</sup> <small>de voorstellen die Mieke Vogels , Renaat Landuyt en Bert Anciaux namens de Vlaamse regering</small>	furious
laaiend/adj/de_standaard_20040306_01_158/61	38.52072652	-17.85248687	1	laaiend	de_standaard	Belgium	quality	spoor_baas/noun;niet/adv;ben/verb;enthoesiast/adj;over/prep;gratis_politiek/noun	<small>NMBS beter respecteren " , vindt Karel Vinck , de gedelegeerd bestuurder van de NMBS</small> . De <u>spoorbaas</u><sup>8.167</sup> <u>is</u><sup>652.426</sup> <u>niet</u><sup>6.371</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> de <u>gratispolitiek</u><sup>12.201</sup> die <small>zijn voogdijminister , Johan Vande Lanotte ( SP.A ) , vanaf dit jaar bij de</small>	very
laaiend/adj/parool_20010105_68/1462	-41.11411412	40.2283271	2	laaiend	parool	Netherlands	popular	door/prep;ben/verb;van/prep;	<small>niet goed verkoopt , is het einde oefening voor de betreffende titel . De levensduur</small> <u>van</u><sup>8.872</sup> tijdschriften <u>is</u><sup>652.426</sup> <u>door</u><sup>4.354</sup> de <span class='target'>laaiende</span> concurrentie en het enorme tempo <small>waarin er bladen bijkomen , een stuk korter geworden . More ! , het blad</small>	other
woedend/adj/het_nieuwsblad_20030325_01_21/218	-62.04250341	27.56432519	2	woedend	het_nieuwsblad	Belgium	popular	zeg/verb;Irakees/adj;ben/verb;vader/noun	<small>lag als een gebroken vaas op de grond . " Ze mikken op onze kinderen</small> ! " , <u>zegt</u><sup>23.598</sup> een <span class='target'>woedende</span> <u>Irakese</u><sup>6.592</sup> <u>vader</u><sup>76.167</sup> . " <u>Zijn</u><sup>2501.793</sup> <small>dit de slimme bommen waarover de Amerikanen het hebben ? " , vraagt een cynische</small>	furious
woedend/adj/nrc_handelsblad_19990108_4/6	-27.50552293	-16.40159553	3	woedend	nrc_handelsblad	Netherlands	quality	VVD/name;ben/verb;over/prep;blokkade/noun	<small>De VVD is</small> De <u>VVD</u><sup>20.85</sup> <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>over</u><sup>1768.193</sup> de <u>blokkade</u><sup>18.123</sup> die de <small>Amsterdamse PvdA heeft opgeworpen tegen de kandidatuur van voormalig VVD-leider Bolkestein voor het voorzitterschap van</small>	furious
laaiend/adj/nrc_handelsblad_20030417_67/364	65.77075974	7.827018993	1	laaiend	nrc_handelsblad	Netherlands	quality	ben/verb;meer_af/verb;enthoesiast/adj	<small>met een diepgang van zeven meter zonder last te hebben van bruggen en sluizen kunnen</small> <u>afmeren</u><sup>7.088</sup> . Het bedrijfsleven <u>is</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . <small></small>	very
laaiend/adj/volkskrant_20040522_159/99	-28.10061267	-26.04774268	3	laaiend	volkskrant	Netherlands	quality	GULLIT/name;ben/verb;trainer/noun;RUUD/name;over/prep;van/prep	<small>. De organisatie lag in 2002 onder vuur wegens de hoge beloning van een interimmanager.Pagina</small> 27 <u>TRAINER</u><sup>3.8</sup> <u>RUUD</u><sup>11.816</sup> <u>GULLIT</u><sup>15.29</sup> <u>is</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>over</u><sup>477.063</sup> de houding <u>van</u><sup>8.872</sup> enkele <small>spelers van Oranje onder 19 . ' De nederlaag tegen Hongarije interesseerdeze geen reet .</small>	furious
woedend/adj/parool_20031002_81/265	-38.98543875	28.33585141	2	woedend	parool	Netherlands	popular	AMSTERDAM/name;heel/adv;ben/verb;België/name;na/prep;auto_gigant/noun;aankondiging/noun;van/prep	<small>te raadplegen op de website ( www.afm.nl ) . ( Van onze redactie economie )</small> <u>AMSTERDAM</u><sup>13.941</sup> - <u>Heel</u><sup>13.626</sup> <u>België</u><sup>3.71</sup> <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>na</u><sup>12.221</sup> de <u>aankondiging</u><sup>19.311</sup> <u>van</u><sup>1.792</sup> <u>autogigant</u><sup>6.302</sup> <small>Ford , dat bij zijn fabriek in Genk ruim eenderde van de banen zal vervallen</small>	furious
woedend/adj/algemeen_dagblad_20020624_93/444	9.151694839	-31.43612599	3	woedend	algemeen_dagblad	Netherlands	popular	regen/verb;het/noun;kwartfinale/noun;aan/prep;het/prep;adres/prep;van/prep;reactie/noun	<small>na uitschakeling door Zuid-Korea . Heel Italië vermoedt een complot . Na afloop van de</small> achtste en <u>kwartfinales</u><sup>1.201</sup> <u>regende</u><sup>6.036</sup> <u>het</u><sup>14.245</sup> <span class='target'>woedende</span> <u>reacties</u><sup>1694.794</sup> <u>aan</u><sup>113.03</sup> <u>het</u><sup>5.604</sup> <u>adres</u><sup>2.152</sup> <u>van</u><sup>1.792</sup> <small>de FIFA . Per e-mail lieten tienduizenden Italiaanse en Spaanse supporters weten zich ` bestolen</small>	furious
woedend/adj/volkskrant_20020607_82/100	-5.000928794	-13.05524237	3	woedend	volkskrant	Netherlands	quality	Ramsey/name;afloop/noun;na/prep;speler/noun;geschokt/adj	<small>Ramsey in 1966 tijdens het wereldkampioenschap de Argentijnen omschreef : ` Animals ' . (</small> <u>Na</u><sup>12.221</sup> <u>afloop</u><sup>72.369</sup> verbood <u>Ramsey</u><sup>2.873</sup> , <span class='target'>woedend</span> en <u>geschokt</u><sup>116.361</sup> , zijn <u>spelers</u><sup>9.985</sup> <small>hun shirts te ruilen met de tegenstander . ) De ` roof ' door de</small>	furious
laaiend/adj/parool_20000705_44/52	63.52890691	-19.94533341	1	laaiend	parool	Netherlands	popular	Kaspische/name;in/prep;Zee/name;enthoesiast/adj;kan/verb	<small>olievondst ' . Nazarbajev toonde zich na een bezoek aan het boorplatform op de locatie</small> Kasjagan <u>in</u><sup>18.376</sup> de <u>Kaspische</u><sup>7.543</sup> <u>Zee</u><sup>1.683</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . " Ik <u>kan</u><sup>8.142</sup> <small>vertellen dat er veel olie is , " verklaarde hij gisteren . Volgens de president</small>	very
woedend/adj/algemeen_dagblad_20021004_102/271	-25.82687898	-18.31646741	3	woedend	algemeen_dagblad	Netherlands	popular	Kamer/name;hier/noun;ben/verb;Tweede/name;over/prep;Bomhoff/name;heb/verb;volgens/prep	<small>dat Bomhoffs voorganger Borst vorig jaar afkondigde gaan sommige ziekenhuisdirecties gewoon door met fusieplannen .</small> De <u>Tweede</u><sup>15.974</sup> <u>Kamer</u><sup>26.941</sup> <u>is</u><sup>2501.793</sup> <u>hier</u><sup>8.985</sup> <span class='target'>woedend</span> <u>over</u><sup>1768.193</sup> . <u>Bomhoff</u><sup>11.156</sup> <u>heeft</u><sup>11.105</sup> <u>volgens</u><sup>5.026</sup> <small>de meeste partijen wel zijn ` goede wil ' getoond , maar volgens een meerderheid</small>	furious
woedend/adj/volkskrant_20001216_111/252	-54.86799007	32.99657655	2	woedend	volkskrant	Netherlands	quality	ben/verb;van/prep;hart/noun;trek_terug/verb	<small>anderen hen van vals spel beschuldigden . Vooral Eva , een verbeten Vlaamse met een</small> <u>hart</u><sup>1.891</sup> <u>van</u><sup>1.792</sup> ijs , <u>was</u><sup>2501.793</sup> <span class='target'>woedend</span> . Zij <u>trok</u><sup>15.01</sup> zich terug <small>onder het muskietennet en wenste de dieven niet meer te zien . Kort na het</small>	furious
laaiend/adj/het_laatste_nieuws_20030321_01_645/851	-6.054509437	11.29672985	3	laaiend	het_laatste_nieuws	Belgium	popular	toren/noun;brand/noun;van/prep	<small>Pruisies Pruisies marsj mortieren Wij staan mijn broer les hommes au balcon het flakkerend land</small> de verre <u>toren</u><sup>1.567</sup> en de <span class='target'>laaiende</span> <u>brand</u><sup>1.813</sup> de saKKaden <u>van</u><sup>8.872</sup> het <small>vertraPte leger de Masochistiesemarsj de débâcle Paul Van Ostaijen . andquot; Bedreigde stad andquot; uit</small>	burning
laaiend/adj/de_morgen_20041220_01_98/102	-18.46122047	-9.97326974	3	laaiend	de_morgen	Belgium	quality	;heb/verb;besproken/adj;daar/noun	<small>Een gesmaakt Bach-recital , een opname van Stravinski's Le Sacre du Printemps voor vier handen</small> ( ! ) en een <span class='target'>laaiend</span> <u>besproken</u><sup>5.07</sup> Gershwin-plaat <u>hadden</u><sup>2.555</sup> <u>daar</u><sup>2.392</sup> veel <small>mee te maken . Rudy Tambuyser Ook zijn laatste livedoortocht in Brussel dateert al van</small>	other
woedend/adj/algemeen_dagblad_20010127_44/793	-0.584297922	27.44331029	3	woedend	algemeen_dagblad	Netherlands	popular	;in/prep;heb/verb;open/adj	<small>Cathérine Deneuve meedeed ? Het verhaal gaat dat zijn weduwe Johanna Mulder-Van der Wal (</small> thans 101 ) het dagboek <span class='target'>woedend</span> <u>in</u><sup>252.829</sup> de <u>open</u><sup>2.786</sup> haard <u>heeft</u><sup>11.105</sup> <small>gesmeten . Plots heeft researcher Eva Schoenmaker het heet . Waarom heeft toen niemand zijn</small>	furious
woedend/adj/parool_20011106_5/376	5.29753493	-12.12505289	3	woedend	parool	Netherlands	popular	vakbond/noun;haal_uit/verb;gisteren/adv;werknemer/noun;naar/prep;regering/noun	<small>Bierset , bij Luik , om te voorkomen dat toestellen worden geblokkeerd tijdens acties van</small> <u>werknemers</u><sup>5.112</sup> . <u>Vakbonden</u><sup>163.865</sup> <u>haalden</u><sup>46.966</sup> <u>gisteren</u><sup>92.819</sup> <span class='target'>woedend</span> uit <u>naar</u><sup>1.242</sup> de Belgische <u>regering</u><sup>69.125</sup> <small>, die hen nog steeds niet had uitgenodigd om over de sociale gevolgen van het</small>	furious
laaiend/adj/volkskrant_20010209_67/175	-11.97564359	-21.61920751	3	laaiend	volkskrant	Netherlands	quality	Wahid/name;krijg/verb;Review/name;leger_leider/noun;ruzie/noun;Sutarto/name;Endriartono/name;met/prep	<small>bijeenkomsten met naaste medewerkers en hoge militairen . Tijdens een van die sessies , aldus</small> de <u>Review</u><sup>6.23</sup> , <u>kreeg</u><sup>12.392</sup> <u>Wahid</u><sup>3.034</sup> <span class='target'>laaiende</span> <u>ruzie</u><sup>181.103</sup> <u>met</u><sup>25.387</sup> <u>legerleider</u><sup>6.461</sup> <u>Endriartono</u><sup>13.795</sup> <u>Sutarto</u><sup>12.294</sup> <small>, die weigerde mee te werken aan het plannetje van de president . Het Aziatische</small>	furious
laaiend/adj/het_laatste_nieuws_20001226_01_326/43	64.3286355	-20.25600201	1	laaiend	het_laatste_nieuws	Belgium	popular	meer/adj;terwijl/adv;Köln/name;enthoesiast/adj;in/prep	<small>Lottiandapos;s Latino Classics concert in Keulen Duitsland gaat plat voor onze andquot; kleine uit Gent</small> andquot; <u>Terwijl</u><sup>3.634</sup> <u>meer</u><sup>6.937</sup> dan 8.000 <span class='target'>laaiend</span> <u>enthousiaste</u><sup>6715.698</sup> Duitsers <u>in</u><sup>18.376</sup> de <u>Köln</u><sup>7.06</sup> <small>Arena een staande ovatie geven aan HELMUT LOTTI , andquot; der kleine aus Belgiën andquot;</small>	very
laaiend/adj/het_nieuwsblad_20010611_01_364/384	63.2360703	6.27365535	1	laaiend	het_nieuwsblad	Belgium	popular	ben/verb;enthoesiast/adj;wonder/noun	<small>het eerste jaar al uitgebreid van vijf naar zeven vaten " , zegt Jos Dijck</small> . " Alle bewoners <u>zijn</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Geen <u>wonder</u><sup>4.725</sup> , <small>keukenafval naar een compostpark brengen scheelt je een aardige duit aan ( dure ) vuilniszakken</small>	very
